text_id,text,PhyID,platform
3292768,Dr. Kulig was more interested in getting me on a transplant list than he was figuring out what was wrong with my health and subsequently delayed an effective treatment.,100755586,HG
200904,He was very helpful and answered all my questions.,100042344,HG
2097603,I am impressed with the post surgery follow-up. It has helped in answering the questions that I had.,100480312,HG
1760298,I followed all his directions and he worked around any issues I encountered and was excellent. His staff was highly professional and on top of that was a fantastic man. He truly cared about me and all the patients I encountered.,100403130,Vitals
73951,Dr. Blank approached my medical condition with unique compassion. She is up to date with the newest treatments and approaches complex medical issues with familiarity. She will be the only ENT that I trust for treating my entire family.,100015705,HG
1030218,"DO NOT LET THIS DOCTOR OPERATE ON YOU! RUN!  SEEK ANOTHER OPINION!!  I had surgery for my deviated septum from this doctor.  I felt no change after the surgery and after 3 weeks, I actually felt worse.  Every time I went to see her regarding this, she would see me for one minute and put me on antibiotics.  I went to get a second opinion and found out that I have irreversible damage, scar tissue build up, and 100% of my sinuses blocked.",100236953,Vitals
826306,"Dr Ahmed is very professional, caring and an excellent listener. He can take all your symptoms and order the proper tests and give a correct diagnosis in the first visit. He examinies you and asks questions and calls you back personally to explain your diagnosis and treatment plan himself instead of having a nurse relay the information! He is open to questions and spends more time with you than any doctor I have seen in the past 10 years! Would have given him 10 Stars if I could have!",100187925,HG
2296193,"I arrived for a 10:30 am appointment. The desk clerk told me I was early, my appointment wasn't until 12. I told him I have a letter that says 10:30 and he snidely replied, ""Well, THIS piece of paper says 12,"" and dismissed me. So I walked around until 11:45, checked back in, and was called back to the exam room at 12:10. At 1:20, NO ONE had come by the room so I asked the nurse that brought me back how much longer it would be. He apathetically replied, ""I don't know,"" and kept on walking. At 1:45, still no one had come by so I told another nurse to tell Dr. Pincus I was leaving and she simply replied, ""Okay."" I never felt so unimportant.",100526112,Vitals
3552805,"Front office staff is horrible and just plain don,t care about your issues. When I ask has dr Reid been notified the answer is always yes. Not a very loyal office or doctor. So I left Greensboro Peds to follow and support her. Not loyal.",100812375,RateMD
1001833,Dr. Masri is a great doctor. He wash anesthesiologist and pain doctor for my shoulder problems. He informed me every step of the way and was really comforting.,100229233,Vitals
1939337,"Professional, personable and highly knowledgeable.",100444923,HG
4951784,"The first time I visited her she was okay. But then the second time she was rude, unprofessional, and pushy. I called in to get a refill for a prescription. She had written it only 4 months before. She required that I come in, so I did. Then she decided that she no longer wanted to write the prescription. I explained why it was necessary. She actually yelled at me. Then I went to a specialist who said she was incorrect and wrote the prescription. -- Her staff is very nice.",101134187,HG
540874,Extremely rude and uncaring. Didn't want to listen to anything I had to say. I tried to tell him about related childhood history and was interrupted and cut off. I never even got to explain all the issues. He just wants to rack up the money for colonoscopies and endoscopies. Anything I did get to say was blown off so he could move on to the next moneymaker (patient).,100122642,HG
